track_id,x,y,label_id,area_pixels,perimeter_pixels,equivalent_diameter_pixels,estimated_volume_3d,circularity,frame_id
1,52,193,6,332.5,69.35533809661865,20.575523046193542,4560.907608572901,0.8686438061657263,102
5,67,204,7,266.0,63.11269772052765,18.403307281560924,3263.5198245968036,0.8391855790067346,102
3,229,145,5,282.0,62.62741661071777,18.948708441878455,3562.357187073149,0.9035037877940417,102
4,120,112,2,170.0,48.97056245803833,14.712264360219255,1667.389960824849,0.8908172146864066,102
2,169,134,3,168.5,48.38477599620819,14.647213499088313,1645.3703163975867,0.9044661121754021,102
0,169,225,8,567.0,87.59797942638397,26.86869594648831,10156.36706777258,0.9285488267826338,103
1,52,193,6,332.5,68.52691078186035,20.575523046193542,4560.907608572901,0.8897729639956299,103
5,67,204,7,262.0,61.455843567848206,18.26441241104166,3190.1840344619436,0.8717356091153448,103
2,169,133,3,171.0,49.79898953437805,14.755472278097805,1682.1238397031498,0.8664927098174828,103
7,96,138,4,343.0,69.94112467765808,20.897874625046462,4778.647330927291,0.8811275101501165,103
6,214,95,1,226.5,56.870057106018066,16.982012745328934,2564.283924544669,0.8800568784077952,103
3,227,145,5,287.0,63.455843567848206,19.115955360352558,3657.519458947456,0.8956710084287279,103
4,121,110,2,173.0,50.62741661071777,14.841510746523857,1711.720906099085,0.8481729799957848,103
5,67,204,7,255.0,62.28427064418793,18.01877032173579,3063.190954695084,0.826025164473733,104
3,227,144,5,286.0,63.455843687057495,19.08262324195121,3638.4201647986974,0.8925502001677892,104
4,121,109,2,170.0,48.97056245803833,14.712264360219255,1667.389960824849,0.8908172146864066,104
7,96,139,4,339.0,68.28427052497864,20.775663783985824,4695.300015180796,0.9136255024805071,104
1,53,194,6,321.0,67.9411244392395,20.216574731145414,4326.346992465118,0.8738752430327773,104
6,213,94,1,221.0,55.455843448638916,16.774562271083887,2471.4521746063597,0.9030410810776339,104
0,169,227,8,568.0,88.4264065027237,26.89237924411993,10183.247607106745,0.9128391269724677,104
2,168,131,3,171.0,48.97056245803833,14.755472278097805,1682.1238397031498,0.8960573159492679,104
5,67,204,7,250.0,62.28427076339722,17.841241161527712,2973.5401935879518,0.8098285895213558,105
1,53,195,6,324.0,69.94112467765808,20.310825007719227,4387.138201667352,0.8323186976345124,105
6,213,93,1,226.0,55.455843567848206,16.96325844612841,2555.7976058833474,0.9234718707969359,105
7,97,139,4,341.0,69.11269760131836,20.83685880248485,4736.912567764889,0.8971158995326204,105
3,228,145,5,282.0,62.62741661071777,18.948708441878455,3562.357187073149,0.9035037877940417,105
2,169,130,3,171.0,48.97056245803833,14.755472278097805,1682.1238397031498,0.8960573159492679,105
0,170,228,8,568.0,88.4264065027237,26.89237924411993,10183.247607106745,0.9128391269724677,105
4,122,106,2,166.5,48.38477599620819,14.560026929865362,1616.162989215055,0.8937306093602637,105
3,228,145,5,284.0,62.62741661071777,19.015783725757565,3600.3217187434325,0.9099116160762691,106
6,213,92,1,225.0,55.455843687057495,16.925687506432688,2538.8531259649026,0.9193857081239257,106
5,68,204,7,246.0,63.455843687057495,17.697935698969246,2902.4614546309567,0.7677180043401263,106
4,123,106,2,171.0,49.79898953437805,14.755472278097805,1682.1238397031498,0.8664927098174828,106
7,96,139,4,341.0,69.94112479686737,20.83685880248485,4736.912567764889,0.8759897374255171,106
0,169,229,8,567.0,87.59797930717468,26.86869594648831,10156.36706777258,0.9285488293098986,106
1,53,197,6,320.0,70.28427040576935,20.185060176161283,4306.146170914408,0.8140359041383944,106
2,170,128,3,170.0,48.97056245803833,14.712264360219255,1667.389960824849,0.8908172146864066,106
1,53,197,6,324.5,75.35533809661865,20.32649089898599,4397.297531147302,0.7181191690884076,107
3,228,145,5,285.0,63.455843687057495,19.04923279949934,3619.3542319048747,0.8894293952720975,107
5,68,204,7,242.5,61.21320307254791,17.5715847207438,2840.7395298535807,0.8132637159960606,107
6,212,92,1,221.0,55.455843567848206,16.774562271083887,2471.4521746063597,0.9030410771952339,107
7,97,139,4,338.0,69.11269760131836,20.7449985808745,4674.539680223722,0.8892233842874654,107
2,169,127,3,169.0,48.97056245803833,14.668929172241665,1652.6993534058945,0.8855771134235454,107
0,171,230,8,568.0,87.59797942638397,26.89237924411993,10183.247607106745,0.930186479034455,107
4,124,103,2,168.0,48.97056245803833,14.625465582862905,1638.0521452806454,0.8803370121606843,107
0,171,230,8,569.0,88.4264065027237,26.916041702938184,10210.151819314548,0.9144462381115037,108
5,68,204,7,237.0,62.28427064418793,17.371176474327626,2744.6458829437647,0.7677175058049989,108
2,170,127,3,170.0,48.97056245803833,14.712264360219255,1667.389960824849,0.8908172146864066,108
1,54,197,6,307.5,66.87005686759949,19.786893642157743,4056.3131966423366,0.8641549043935667,108
3,228,144,5,286.0,62.627416372299194,19.08262324195121,3638.4201647986974,0.9163194513352357,108
4,125,103,2,171.0,49.79898953437805,14.755472278097805,1682.1238397031498,0.8664927098174828,108
6,212,91,1,223.0,54.627416491508484,16.85029431422316,2505.077088047843,0.9390601332947518,108
7,97,138,4,343.5,70.52691113948822,20.91310076522677,4789.100075236931,0.8678144522044063,108
0,171,231,8,569.0,87.59797942638397,26.916041702938184,10210.151819314548,0.9318241312862762,109
7,96,138,4,340.0,69.11269748210907,20.806283791440396,4716.090992726489,0.8944850642032803,109
6,212,92,1,225.0,55.45584332942963,16.925687506432688,2538.8531259649026,0.9193857199819351,109
5,68,203,7,229.5,62.38477575778961,17.094106455639025,2615.39828771277,0.7410291925822395,109
3,227,145,5,285.0,63.455843687057495,19.04923279949934,3619.3542319048747,0.8894293952720975,109
1,54,199,6,305.5,69.21320283412933,19.722441048627633,4016.8038269038284,0.8013886464137949,109
2,169,124,3,173.0,49.79898953437805,14.841510746523857,1711.720906099085,0.8766271274761669,109
4,124,100,2,170.0,49.79898953437805,14.712264360219255,1667.389960824849,0.8614255009881407,109
7,96,138,4,344.5,69.69848394393921,20.94351983696302,4810.028389222507,0.891153315263676,110
5,68,203,7,225.0,60.97056245803833,16.925687506432688,2538.8531259649026,0.7605923960051162,110
1,54,200,6,302.5,70.04163002967834,19.625365277680483,3957.781997665564,0.7748591287292246,110
2,170,123,3,169.0,48.97056245803833,14.668929172241665,1652.6993534058945,0.8855771134235454,110
3,228,146,5,284.0,62.62741661071777,19.015783725757565,3600.3217187434325,0.9099116160762691,110
6,212,90,1,222.5,55.21320307254791,16.83139324903241,2496.6566652731412,0.9171787716654028,110
0,172,233,8,570.0,87.59797954559326,26.939683377854365,10237.079683584658,0.9334617809974608,110
4,127,100,2,170.0,48.97056245803833,14.712264360219255,1667.389960824849,0.8908172146864066,110
0,172,233,8,569.0,87.5979791879654,26.916041702938184,10210.151819314548,0.9318241363586349,111
1,54,200,6,320.5,72.04163002967834,20.2008235992402,4316.242642370989,0.7760162872966023,111
6,211,90,1,223.5,56.041630029678345,16.869174201729876,2513.5069560577513,0.8942642598075572,111
7,97,138,4,349.0,69.94112467765808,21.079862454783044,4904.581331146188,0.8965408193655705,111
3,227,145,5,289.0,64.28427076339722,19.182445840623714,3695.817898626835,0.8788166237337581,111
2,169,122,3,169.0,48.97056245803833,14.668929172241665,1652.6993534058945,0.8855771134235454,111
5,69,204,7,209.5,59.55634880065918,16.332289631953525,2281.076451929509,0.7422287315391211,111
4,128,98,2,170.0,48.97056245803833,14.712264360219255,1667.389960824849,0.8908172146864066,111
4,128,97,2,171.0,49.79898953437805,14.755472278097805,1682.1238397031498,0.8664927098174828,112
0,173,234,8,568.0,87.59797942638397,26.89237924411993,10183.247607106745,0.930186479034455,112
2,170,121,3,168.0,48.97056245803833,14.625465582862905,1638.0521452806454,0.8803370121606843,112
1,53,201,6,294.0,67.79898941516876,19.347672370394786,3792.1437845973774,0.8037310629324913,112
7,96,137,4,344.0,69.11269760131836,20.928315827817965,4799.560429846252,0.9050084147777754,112
6,210,89,1,227.5,56.041630029678345,17.019459345914886,2581.2846674637576,0.9102689892895718,112
3,226,147,5,285.0,63.455843687057495,19.04923279949934,3619.3542319048747,0.8894293952720975,112
5,67,203,7,219.0,60.14213526248932,16.698486766680407,2437.9790679353396,0.7608451783678095,112
1,53,201,7,298.5,66.3847758769989,19.495178996445407,3879.540620292637,0.8511717727442668,113
0,173,235,9,565.0,87.5979790687561,26.821266613927218,10102.677091245916,0.9252735298340423,113
6,210,88,1,225.0,57.455843687057495,16.925687506432688,2538.8531259649026,0.8564932992560058,113
7,97,137,4,345.0,69.11269736289978,20.958712816717327,4820.503947844984,0.9076392594550068,113
5,68,204,8,203.0,56.14213538169861,16.07692842495848,2175.7443135110475,0.8093344887487411,113
3,227,146,5,283.0,62.627416491508484,18.982275710779543,3581.3226841004066,0.9067077053869338,113
4,130,95,2,171.0,49.79898953437805,14.755472278097805,1682.1238397031498,0.8664927098174828,113
2,170,118,3,168.0,48.97056245803833,14.625465582862905,1638.0521452806454,0.8803370121606843,113
8,218,173,6,172.0,50.62741661071777,14.798554040663838,1696.9008633294534,0.8432702460073699,113
6,210,88,1,224.0,56.28427052497864,16.88803298257901,2521.9462587317985,0.8885539438295621,114
7,97,137,4,338.0,69.11269760131836,20.7449985808745,4674.539680223722,0.8892233842874654,114
0,174,235,10,570.0,87.59797954559326,26.939683377854365,10237.079683584658,0.9334617809974608,114
2,170,117,3,167.5,48.38477599620819,14.60368527951557,1630.744856212572,0.8990983607678329,114
8,219,173,6,172.0,49.79898953437805,14.798554040663838,1696.9008633294534,0.8715599186468248,114
5,67,203,9,233.5,60.72792184352875,17.242431200258867,2684.0717901736293,0.7956460479857145,114
4,131,94,2,171.0,49.79898953437805,14.755472278097805,1682.1238397031498,0.8664927098174828,114
3,226,147,5,288.0,63.455843687057495,19.149229459268767,3676.6520561796024,0.8987918099591722,114
1,53,203,8,252.0,62.97056221961975,17.91246396432554,3009.2939460066905,0.7986109546047264,114
9,36,189,7,288.0,64.28427064418793,19.149229459268767,3676.6520561796024,0.8757757390104526,114
2,170,117,3,170.0,48.97056245803833,14.712264360219255,1667.389960824849,0.8908172146864066,115
9,36,189,7,283.0,62.62741661071777,18.982275710779543,3581.3226841004066,0.9067077019351555,115
7,96,137,4,341.0,68.28427064418793,20.83685880248485,4736.912567764889,0.9190156202302968,115
6,209,87,1,220.0,54.627416372299194,16.73656774376801,2454.696602419308,0.926427041374489,115
8,218,174,6,170.0,48.97056245803833,14.712264360219255,1667.389960824849,0.8908172146864066,115
3,225,148,5,283.0,62.62741661071777,18.982275710779543,3581.3226841004066,0.9067077019351555,115
4,133,94,2,170.0,48.97056245803833,14.712264360219255,1667.389960824849,0.8908172146864066,115
0,175,237,9,570.0,87.59797954559326,26.939683377854365,10237.079683584658,0.9334617809974608,115
5,60,204,8,487.0,85.11269748210907,24.901157769991823,8084.57588932401,0.8447926282847278,115
0,175,237,9,567.0,88.42640614509583,26.86869594648831,10156.36706777258,0.911232023204125,116
6,209,87,1,227.5,56.041630148887634,17.019459345914886,2581.2846674637576,0.9102689854170034,116
7,95,137,4,344.5,68.87005686759949,20.94351983696302,4810.028389222507,0.9127213449458037,116
3,226,148,5,282.0,62.62741661071777,18.948708441878455,3562.357187073149,0.9035037877940417,116
5,61,205,8,500.0,87.11269760131836,25.2313252202016,8410.4417400672,0.8279744646846452,116
4,134,93,2,170.0,48.97056245803833,14.712264360219255,1667.389960824849,0.8908172146864066,116
9,37,191,7,279.0,62.62741661071777,18.847647942942654,3505.662517387334,0.8938920453707009,116
8,220,175,6,170.0,48.97056245803833,14.712264360219255,1667.389960824849,0.8908172146864066,116
2,170,114,3,168.0,48.97056245803833,14.625465582862905,1638.0521452806454,0.8803370121606843,116
6,209,87,1,223.0,54.627416491508484,16.85029431422316,2505.077088047843,0.9390601332947518,117
7,95,137,4,343.5,68.87005698680878,20.91310076522677,4789.100075236931,0.9100719329565212,117
3,226,147,5,285.0,62.627416491508484,19.04923279949934,3619.3542319048747,0.9131155336935552,117
8,220,174,6,170.0,48.97056245803833,14.712264360219255,1667.389960824849,0.8908172146864066,117
2,171,113,3,169.0,48.97056245803833,14.668929172241665,1652.6993534058945,0.8855771134235454,117
0,176,238,10,569.0,87.59797954559326,26.916041702938184,10210.151819314548,0.9318241287500969,117
9,36,192,7,285.0,63.455843687057495,19.04923279949934,3619.3542319048747,0.8894293952720975,117
1,55,205,9,254.0,63.79898941516876,17.983404693292407,3045.1898613975145,0.7841803971556558,117
4,136,91,2,170.0,49.79898953437805,14.712264360219255,1667.389960824849,0.8614255009881407,117
3,226,147,5,283.0,62.62741661071777,18.982275710779543,3581.3226841004066,0.9067077019351555,118
9,36,192,7,280.0,62.62741661071777,18.881394877652593,3524.527043828484,0.8970959595118146,118
8,220,175,6,170.0,48.97056245803833,14.712264360219255,1667.389960824849,0.8908172146864066,118
2,170,112,3,175.0,49.79898953437805,14.927053303604616,1741.489552087205,0.886761545134851,118
6,208,88,1,225.0,56.28427064418793,16.925687506432688,2538.8531259649026,0.89252069872668,118
7,96,138,4,344.0,69.11269772052765,20.928315827817965,4799.560429846252,0.9050084116557613,118
5,62,206,8,476.0,84.76955187320709,24.61832697999475,7812.215761651668,0.8324095270549706,118
4,137,90,2,169.5,49.21320307254791,14.690612745308144,1660.0392402198202,0.8794604263219121,118
0,177,240,9,567.0,88.4264063835144,26.86869594648831,10156.36706777258,0.9112320182903296,118
8,220,175,6,167.5,48.38477599620819,14.60368527951557,1630.744856212572,0.8990983607678329,119
2,170,111,3,173.0,50.62741661071777,14.841510746523857,1711.720906099085,0.8481729799957848,119
9,36,193,7,286.0,64.28427064418793,19.08262324195121,3638.4201647986974,0.8696939630451024,119
5,62,207,8,491.0,84.76955163478851,25.003212122944625,8184.384768243875,0.8586409245442065,119
0,178,241,9,580.0,88.42640626430511,27.17496892263898,10507.654650087068,0.9321244656673578,119
6,208,86,1,219.5,55.21320283412933,16.717538098337574,2446.333075056732,0.9048123241313255,119
7,94,138,4,342.0,69.11269748210907,20.867389014906145,4757.764695398601,0.8997467410515351,119
4,139,89,2,173.5,50.870057225227356,14.86294254216004,1719.1470207098446,0.8425290630293064,119
3,224,149,5,286.0,64.28427076339722,19.08262324195121,3638.4201647986974,0.8696939598195668,119
7,94,138,4,342.0,69.11269760131836,20.867389014906145,4757.764695398601,0.899746737947672,120
3,225,149,5,286.0,63.455843687057495,19.08262324195121,3638.4201647986974,0.8925502001677892,120
6,208,87,1,223.0,55.455843567848206,16.85029431422316,2505.077088047843,0.9112133946359146,120
8,219,175,6,172.0,49.79898953437805,14.798554040663838,1696.9008633294534,0.8715599186468248,120
9,36,194,7,284.0,63.455843687057495,19.015783725757565,3600.3217187434325,0.886308590376406,120
4,140,88,2,172.0,48.97056245803833,14.798554040663838,1696.9008633294534,0.9012974172121291,120
0,180,242,10,571.0,87.59797883033752,26.963304323539017,10264.031179160516,0.935099448515388,120
2,172,110,3,173.0,49.79898953437805,14.841510746523857,1711.720906099085,0.8766271274761669,120
1,57,210,9,296.0,71.94112467765808,19.413369239820483,3830.9048633245743,0.7186991464785423,120
0,180,241,9,577.0,88.42640578746796,27.104597715372734,10426.235254513376,0.9273031422251683,121
2,172,109,3,170.0,48.97056245803833,14.712264360219255,1667.389960824849,0.8908172146864066,121
3,225,150,5,285.0,63.455843687057495,19.04923279949934,3619.3542319048747,0.8894293952720975,121
5,62,208,8,498.5,85.84061920642853,25.19344980447256,8372.623151686379,0.850137832116745,121
9,35,194,7,285.0,63.455843567848206,19.04923279949934,3619.3542319048747,0.8894293986138937,121
7,93,137,4,341.0,69.11269760131836,20.83685880248485,4736.912567764889,0.8971158995326204,121
6,207,86,2,222.5,55.213202714920044,16.83139324903241,2496.6566652731412,0.9171787835469337,121
4,141,86,1,170.0,48.97056245803833,14.712264360219255,1667.389960824849,0.8908172146864066,121
8,221,177,6,171.0,49.79898953437805,14.755472278097805,1682.1238397031498,0.8664927098174828,121
3,224,150,5,281.5,62.041630268096924,18.931902488734416,3552.887033719159,0.9190134357519131,122
4,142,86,1,169.0,48.97056245803833,14.668929172241665,1652.6993534058945,0.8855771134235454,122
6,207,87,2,217.0,54.627416491508484,16.622063085174787,2404.658459655286,0.9137939413675387,122
8,221,176,6,171.0,49.79898953437805,14.755472278097805,1682.1238397031498,0.8664927098174828,122
9,36,195,7,284.0,62.627416491508484,19.015783725757565,3600.3217187434325,0.9099116195402445,122
2,172,107,3,168.5,48.38477599620819,14.647213499088313,1645.3703163975867,0.9044661121754021,122
7,94,139,4,342.0,69.11269736289978,20.867389014906145,4757.764695398601,0.899746744155398,122
0,182,239,10,572.0,88.42640626430511,26.986904594423443,10291.00628534014,0.919267576485739,122
1,59,213,9,279.5,64.52691090106964,18.864528956575565,3515.0905622419136,0.843548246576189,122
0,182,238,10,567.0,87.59797942638397,26.86869594648831,10156.36706777258,0.9285488267826338,123
1,58,213,9,299.0,66.76955163478851,19.511499785403828,3889.2922905571622,0.8427992346176343,123
3,224,151,5,284.0,62.62741661071777,19.015783725757565,3600.3217187434325,0.9099116160762691,123
2,171,106,3,168.0,48.97056245803833,14.625465582862905,1638.0521452806454,0.8803370121606843,123
9,35,196,7,282.0,62.627416491508484,18.948708441878455,3562.357187073149,0.9035037912336231,123
8,220,177,6,167.5,48.38477599620819,14.60368527951557,1630.744856212572,0.8990983607678329,123
7,92,139,4,344.0,69.11269760131836,20.928315827817965,4799.560429846252,0.9050084147777754,123
6,206,85,2,222.5,55.21320295333862,16.83139324903241,2496.6566652731412,0.9171787756259131,123
4,144,84,1,170.0,48.97056245803833,14.712264360219255,1667.389960824849,0.8908172146864066,123
3,224,151,5,284.0,62.62741661071777,19.015783725757565,3600.3217187434325,0.9099116160762691,124
8,220,177,6,169.0,48.97056245803833,14.668929172241665,1652.6993534058945,0.8855771134235454,124
9,35,197,7,290.0,65.94112491607666,19.21560480373171,3715.016928721464,0.838098683720871,124
0,183,237,10,568.0,87.59797942638397,26.89237924411993,10183.247607106745,0.930186479034455,124
2,172,105,3,170.0,48.97056245803833,14.712264360219255,1667.389960824849,0.8908172146864066,124
7,93,140,4,337.0,68.28427052497864,20.71428798138497,4653.810033151156,0.90823538152192,124
1,58,215,9,305.0,67.94112467765808,19.706294962377495,4006.9466423500903,0.8303175926927492,124
6,204,85,2,225.0,56.627416491508484,16.925687506432688,2538.8531259649026,0.8817366350294227,124
4,146,83,1,173.0,49.79898953437805,14.841510746523857,1711.720906099085,0.8766271274761669,124
5,66,202,8,234.5,60.870057106018066,17.279313448178307,2701.332669065209,0.795326205993582,124
5,66,202,8,235.0,66.28427052497864,17.297725082009,2709.9769295147426,0.6721353917005143,125
3,224,152,5,284.0,62.62741661071777,19.015783725757565,3600.3217187434325,0.9099116160762691,125
6,204,84,2,224.0,55.455843448638916,16.88803298257901,2521.9462587317985,0.9152995572913575,125
2,172,104,3,170.0,48.97056245803833,14.712264360219255,1667.389960824849,0.8908172146864066,125
4,147,82,1,170.0,48.97056245803833,14.712264360219255,1667.389960824849,0.8908172146864066,125
1,59,216,9,320.0,67.45584344863892,20.185060176161283,4306.146170914408,0.8837322183923658,125
7,92,139,4,341.0,69.11269760131836,20.83685880248485,4736.912567764889,0.8971158995326204,125
9,34,198,7,284.0,63.455843567848206,19.015783725757565,3600.3217187434325,0.8863085937064765,125
0,185,237,10,569.0,87.59797942638397,26.916041702938184,10210.151819314548,0.9318241312862762,125
8,220,179,6,168.0,48.97056245803833,14.625465582862905,1638.0521452806454,0.8803370121606843,125
6,204,84,2,224.0,55.455843567848206,16.88803298257901,2521.9462587317985,0.915299553356255,126
5,66,202,8,245.5,62.041630148887634,17.679940843579836,2893.6169847325664,0.8014841894995274,126
3,224,153,5,284.0,62.62741661071777,19.015783725757565,3600.3217187434325,0.9099116160762691,126
8,219,179,6,170.0,48.97056245803833,14.712264360219255,1667.389960824849,0.8908172146864066,126
7,91,140,4,346.0,69.11269760131836,20.98906578384008,4841.477840805778,0.9102700916078788,126
1,58,217,9,322.0,69.11269772052765,20.248040236149336,4346.5793040267245,0.8471299667242881,126
9,35,199,7,288.0,63.455843448638916,19.149229459268767,3676.6520561796024,0.8987918167131181,126
0,186,236,10,564.0,87.5979791879654,26.797520467958073,10075.867695952234,0.9236358750549561,126
4,147,80,1,171.0,49.79898953437805,14.755472278097805,1682.1238397031498,0.8664927098174828,126
2,172,102,3,171.0,48.97056245803833,14.755472278097805,1682.1238397031498,0.8960573159492679,126
3,224,153,5,283.0,62.62741661071777,18.982275710779543,3581.3226841004066,0.9067077019351555,127
7,91,140,4,342.0,68.28427028656006,20.867389014906145,4757.764695398601,0.9217106903548027,127
5,66,203,8,262.5,64.04163002967834,18.28183197857863,3199.32059625126,0.8042932373558777,127
2,172,101,3,168.0,48.62741661071777,14.625465582862905,1638.0521452806454,0.892805280436738,127
6,203,84,2,218.0,54.627416372299194,16.66031874701878,2421.2996579000624,0.9180049773619935,127
8,219,180,6,168.5,48.38477599620819,14.647213499088313,1645.3703163975867,0.9044661121754021,127
9,34,198,7,280.5,62.041630148887634,18.898245746582223,3533.971954610875,0.9157487379006819,127
1,58,219,9,328.5,68.87005698680878,20.451386027492145,4478.853540020779,0.8703308005130052,127
0,188,235,10,565.0,87.5979791879654,26.821266613927218,10102.677091245916,0.9252735273156919,127
4,150,78,1,169.0,48.97056245803833,14.668929172241665,1652.6993534058945,0.8855771134235454,127
7,91,140,4,341.0,69.11269736289978,20.83685880248485,4736.912567764889,0.897115905722195,128
6,202,84,2,218.0,54.627416372299194,16.66031874701878,2421.2996579000624,0.9180049773619935,128
4,150,77,1,167.0,48.97056245803833,14.581872443920643,1623.4484654231649,0.8750969108978229,128
5,65,203,8,268.5,63.21320295333862,18.48958673852369,3309.6360261957398,0.8443812125435406,128
8,219,181,6,171.0,50.62741661071777,14.755472278097805,1682.1238397031498,0.838367512018955,128
1,59,220,9,331.5,70.87005698680878,20.544559111348836,4540.347563608092,0.8294072605285135,128
9,34,200,7,283.0,62.62741661071777,18.982275710779543,3581.3226841004066,0.9067077019351555,128
3,224,155,5,282.0,62.627416491508484,18.948708441878455,3562.357187073149,0.9035037912336231,128
0,189,233,10,569.0,87.59797942638397,26.916041702938184,10210.151819314548,0.9318241312862762,128
2,171,99,3,167.5,49.21320307254791,14.60368527951557,1630.744856212572,0.8690833121470223,128
3,224,155,5,283.0,62.62741661071777,18.982275710779543,3581.3226841004066,0.9067077019351555,129
5,65,203,8,270.5,64.87005722522736,18.558321498747173,3346.6839769407397,0.8077715839979059,129
8,219,181,6,169.5,48.38477599620819,14.690612745308144,1660.0392402198202,0.9098338635829711,129
2,171,98,3,167.5,48.38477599620819,14.60368527951557,1630.744856212572,0.8990983607678329,129
9,35,200,7,285.0,63.455843687057495,19.04923279949934,3619.3542319048747,0.8894293952720975,129
1,58,221,9,338.0,69.45584332942963,20.7449985808745,4674.539680223722,0.8804586947332148,129
7,90,141,4,342.5,69.6984840631485,20.88263738304607,4768.202202462186,0.8859797080805187,129
6,202,82,2,222.0,55.45584321022034,16.812470934731934,2488.245698340326,0.9071272476154767,129
0,191,232,10,570.0,87.5979791879654,26.939683377854365,10237.079683584658,0.9334617886193706,129
4,152,75,1,169.0,48.97056245803833,14.668929172241665,1652.6993534058945,0.8855771134235454,129
0,191,232,10,569.0,88.4264065027237,26.916041702938184,10210.151819314548,0.9144462381115037,130
5,65,203,8,276.5,64.04163002967834,18.763015059400033,3458.649109282738,0.8471888766815244,130
6,202,82,2,223.0,55.45584332942963,16.85029431422316,2505.077088047843,0.9112134024709846,130
1,57,221,9,344.5,69.6984840631485,20.94351983696302,4810.028389222507,0.8911533122152954,130
4,152,74,1,171.0,50.62741661071777,14.755472278097805,1682.1238397031498,0.838367512018955,130
7,89,140,4,340.0,69.11269760131836,20.806283791440396,4716.090992726489,0.8944850611175686,130
9,34,201,7,284.0,62.627416491508484,19.015783725757565,3600.3217187434325,0.9099116195402445,130
8,220,182,6,171.0,48.97056245803833,14.755472278097805,1682.1238397031498,0.8960573159492679,130
3,224,157,5,284.0,62.627416491508484,19.015783725757565,3600.3217187434325,0.9099116195402445,130
2,171,95,3,169.0,48.97056245803833,14.668929172241665,1652.6993534058945,0.8855771134235454,130
1,57,222,9,338.5,69.6984840631485,20.760336844397603,4684.916014552392,0.8756324998109652,131
3,224,158,5,287.0,64.28427076339722,19.115955360352558,3657.519458947456,0.8727348477909639,131
7,89,141,4,348.0,69.94112467765808,21.049640414216977,4883.516576098339,0.8939719344963282,131
2,170,94,3,169.5,48.38477599620819,14.690612745308144,1660.0392402198202,0.9098338635829711,131
6,201,81,2,221.0,54.62741661071777,16.774562271083887,2471.4521746063597,0.9306380652572915,131
5,64,204,8,282.5,64.04163014888763,18.965499502720288,3571.8357396789875,0.865572718884388,131
9,35,202,7,284.0,63.455843687057495,19.015783725757565,3600.3217187434325,0.886308590376406,131
4,153,72,1,168.0,48.97056245803833,14.625465582862905,1638.0521452806454,0.8803370121606843,131
8,219,184,6,169.0,49.79898953437805,14.668929172241665,1652.6993534058945,0.8563582921587988,131
0,193,230,10,568.0,87.59797942638397,26.89237924411993,10183.247607106745,0.930186479034455,131
6,201,81,2,228.0,56.28427076339722,17.03815178355966,2589.799071101069,0.9044209708786008,132
5,64,204,8,287.0,63.455843687057495,19.115955360352558,3657.519458947456,0.8956710050634806,132
8,219,184,6,170.0,48.97056245803833,14.712264360219255,1667.389960824849,0.8908172146864066,132
1,57,223,9,345.0,69.11269748210907,20.958712816717327,4820.503947844984,0.9076392563239168,132
7,89,142,4,343.0,69.11269760131836,20.897874625046462,4778.647330927291,0.9023775763627238,132
3,224,159,5,286.0,63.455843567848206,19.08262324195121,3638.4201647986974,0.8925502035213106,132
9,35,201,7,288.0,64.28427064418793,19.149229459268767,3676.6520561796024,0.8757757390104526,132
0,194,229,10,570.0,88.42640662193298,26.939683377854365,10237.079683584658,0.9160533467806427,132
4,155,72,1,174.0,49.79898941516876,14.884343478431232,1726.583843498023,0.8816943405267251,132
2,170,92,3,169.0,48.97056245803833,14.668929172241665,1652.6993534058945,0.8855771134235454,132
2,170,92,3,170.0,48.97056245803833,14.712264360219255,1667.389960824849,0.8908172146864066,133
8,219,184,6,170.5,49.21320307254791,14.733884157863644,1674.7514992771676,0.884648983409357,133
5,65,204,8,281.5,62.870057225227356,18.931902488734416,3552.887033719159,0.8949536670823435,133
1,57,224,9,347.5,69.69848394393921,21.03451311049222,4872.995537264032,0.8989137214923874,133
7,88,142,4,346.0,69.11269748210907,20.98906578384008,4841.477840805778,0.9102700947480442,133
4,155,71,1,172.0,48.97056245803833,14.798554040663838,1696.9008633294534,0.9012974172121291,133
9,36,202,7,284.0,63.455843687057495,19.015783725757565,3600.3217187434325,0.886308590376406,133
0,194,227,10,570.0,88.4264065027237,26.939683377854365,10237.079683584658,0.9160533492505399,133
6,199,80,2,226.0,56.28427040576935,16.96325844612841,2555.7976058833474,0.8964874649826786,133
3,225,161,5,284.0,62.62741661071777,19.015783725757565,3600.3217187434325,0.9099116160762691,133
3,224,161,5,283.0,62.62741661071777,18.982275710779543,3581.3226841004066,0.9067077019351555,134
5,64,204,8,279.0,62.62741661071777,18.847647942942654,3505.662517387334,0.8938920453707009,134
6,200,80,2,221.0,54.627416491508484,16.774562271083887,2471.4521746063597,0.9306380693190139,134
9,36,203,7,282.0,62.62741661071777,18.948708441878455,3562.357187073149,0.9035037877940417,134
8,218,185,6,169.5,48.38477599620819,14.690612745308144,1660.0392402198202,0.9098338635829711,134
7,87,143,4,342.0,69.11269736289978,20.867389014906145,4757.764695398601,0.899746744155398,134
0,196,227,10,569.0,88.4264065027237,26.916041702938184,10210.151819314548,0.9144462381115037,134
1,55,225,9,341.0,68.28427028656006,20.83685880248485,4736.912567764889,0.9190156298566893,134
4,156,69,1,170.0,49.79898953437805,14.712264360219255,1667.389960824849,0.8614255009881407,134
